CLIENTNUM,true_churn,score_churn,pred_label
719904333,0,0.045,0
718264233,0,0.0075,0
784798683,0,0.255,0
710899833,1,0.75,1
780025908,0,0.015,0
713610033,0,0.06,0
709364433,0,0.0,0
713086908,0,0.0275,0
709793133,0,0.075,0
710032608,0,0.03,0
779351208,0,0.0225,0
719776608,0,0.1675,0
709220583,0,0.0975,0
719555733,0,0.035,0
740852733,0,0.005,0
709528308,0,0.0525,0
715127208,0,0.0525,0
817144458,0,0.0325,0
710628783,0,0.015,0
772145658,0,0.0025,0
739594758,1,0.82,1
789198708,0,0.085,0
720953658,0,0.015,0
771330558,0,0.02,0
714078558,1,0.7825,1
712207683,0,0.0425,0
788826408,0,0.01,0
790128033,0,0.0275,0
718082208,0,0.01,0
712037358,0,0.0075,0
711711483,0,0.03,0
718861458,0,0.0025,0
709426608,0,0.1,0
811457058,0,0.0375,0
773073558,0,0.075,0
715937133,0,0.0125,0
713480583,0,0.0475,0
716383683,0,0.11,0
713693958,0,0.205,0
715443708,0,0.0025,0
770769483,0,0.0375,0
789326808,0,0.0225,0
712105533,0,0.01,0
720674133,0,0.0,0
779216358,1,0.9675,1
717322833,0,0.0175,0
710279508,0,0.0175,0
712168833,0,0.01,0
780581508,0,0.035,0
711957708,0,0.01,0
778782858,0,0.0,0
712924383,1,0.775,1
709366458,0,0.0175,0
796990908,0,0.0075,0
715702758,0,0.1625,0
788974608,0,0.0075,0
714790008,0,0.165,0
787438983,0,0.0125,0
713834358,0,0.04,0
710084883,0,0.045,0
710736558,0,0.015,0
788915283,0,0.0025,0
714916758,0,0.1625,0
789611283,0,0.015,0
773288958,0,0.01,0
811721133,0,0.0325,0
813961233,0,0.005,0
783020958,0,0.065,0
715764483,0,0.0775,0
798110358,0,0.135,0
715745508,0,0.0125,0
714350658,0,0.0025,0
826478958,0,0.0225,0
719127558,0,0.01,0
712454958,0,0.0,0
718561458,0,0.025,0
822984108,0,0.005,0
719469333,0,0.0125,0
720871383,0,0.0225,0
788827308,0,0.005,0
710180958,0,0.1525,0
778346283,0,0.0025,0
787547208,0,0.0125,0
714983283,1,0.76,1
789344358,0,0.035,0
710406633,1,0.915,1
767653233,0,0.0,0
719461008,0,0.01,0
789731433,0,0.03,0
775198608,0,0.1,0
717567333,0,0.0025,0
772794108,0,0.0075,0
712072908,0,0.1175,0
709328733,0,0.02,0
788107683,0,0.0075,0
713757633,0,0.02,0
713279808,0,0.0025,0
712440483,0,0.01,0
715078383,0,0.045,0
709214358,0,0.035,0
778399008,0,0.27,0
811534983,0,0.0325,0
719728383,0,0.005,0
718726833,0,0.075,0
780605508,0,0.015,0
719450508,0,0.0375,0
711213108,0,0.0375,0
708488208,0,0.0225,0
717206508,0,0.0175,0
821836008,0,0.02,0
807244983,0,0.0775,0
821872758,0,0.1575,0
809959683,0,0.0125,0
715079208,0,0.0375,0
767049258,0,0.005,0
709579383,0,0.0,0
781923483,0,0.0175,0
718654533,0,0.06,0
716169258,0,0.0175,0
713908683,0,0.01,0
708212658,0,0.01,0
756013833,0,0.0075,0
719358333,0,0.085,0
713735508,0,0.035,0
805259733,0,0.165,0
738749733,0,0.0225,0
814833408,0,0.06,0
719182308,0,0.0175,0
818497758,0,0.0125,0
719518308,0,0.1025,0
709991883,1,0.735,1
770901258,0,0.0625,0
711499158,0,0.0325,0
720445533,0,0.0275,0
809951133,1,0.8725,1
714657108,0,0.005,0
789048858,0,0.0375,0
771816408,0,0.01,0
798158808,0,0.09,0
787685658,0,0.0025,0
720141408,1,0.7,1
788699808,0,0.1075,0
708216108,0,0.015,0
715074258,0,0.12,0
771653583,0,0.0125,0
717374358,0,0.0125,0
720836808,0,0.005,0
818701383,0,0.005,0
717277833,0,0.06,0
778137108,0,0.11,0
720973833,0,0.075,0
768490458,1,0.9,1
751487358,0,0.2175,0
712742808,0,0.065,0
712820208,0,0.015,0
794649858,0,0.03,0
755262933,0,0.1175,0
709541433,0,0.0425,0
820622433,0,0.01,0
712586583,0,0.0675,0
709816158,0,0.0175,0
712196508,1,0.74,1
767269908,0,0.02,0
710927733,0,0.01,0
711310908,0,0.01,0
788862333,0,0.145,0
713194608,0,0.0125,0
793550958,0,0.1575,0
712607583,0,0.01,0
713921058,0,0.02,0
709183683,0,0.065,0
713407458,0,0.0025,0
715241583,0,0.0225,0
710475408,0,0.0025,0
708971583,0,0.035,0
714547458,0,0.22,0
827631483,0,0.0475,0
711159108,1,0.775,1
789262683,0,0.1875,0
712940508,0,0.0125,0
789733008,0,0.005,0
714703158,0,0.0725,0
710255208,0,0.0525,0
779236083,0,0.0875,0
713438358,0,0.0275,0
715973583,0,0.105,0
794113758,0,0.0225,0
709452633,0,0.0525,0
788210583,0,0.1675,0
717784983,0,0.015,0
786557358,0,0.085,0
768460908,0,0.0675,0
718899708,0,0.0475,0
714697533,0,0.0525,0
713206683,1,0.8075,1
708679383,0,0.0075,0
713067033,0,0.0125,0
789314133,0,0.02,0
713956308,0,0.0225,0
711595833,0,0.01,0
779521533,0,0.0075,0
715225458,0,0.0075,0
716487408,0,0.0225,0
719338383,0,0.035,0
710523333,0,0.005,0
787489083,0,0.03,0
720747633,0,0.0575,0
779480658,0,0.045,0
711498258,0,0.035,0
709316433,0,0.005,0
778734108,0,0.0325,0
778388358,1,0.9,1
716773533,0,0.0175,0
822130683,0,0.0175,0
717268458,0,0.0125,0
827888433,0,0.035,0
716522583,0,0.0775,0
789415983,0,0.0425,0
719819958,0,0.0475,0
769579608,0,0.0,0
772353408,0,0.05,0
716615583,0,0.02,0
781131483,0,0.0025,0
719101908,0,0.0425,0
720521808,0,0.0075,0
718136283,0,0.0475,0
778855383,0,0.1875,0
779722308,1,0.8225,1
818926833,0,0.095,0
721217283,0,0.0275,0
717167283,0,0.0725,0
713371233,0,0.015,0
778426608,0,0.08,0
713823033,1,0.88,1
787515333,1,0.78,1
710944608,0,0.01,0
718444233,0,0.0125,0
771099183,0,0.005,0
770241333,0,0.09,0
710819733,1,0.7525,1
772155108,0,0.1775,0
798796233,0,0.0375,0
815472108,0,0.0525,0
769145733,0,0.0075,0
783364233,0,0.17,0
772236108,0,0.01,0
715640358,0,0.0725,0
713529858,0,0.0075,0
715684308,0,0.0025,0
709451508,0,0.0775,0
709204158,0,0.07,0
713182458,0,0.025,0
710624658,0,0.0175,0
716355783,0,0.245,0
716793108,0,0.0325,0
716162583,0,0.105,0
714051033,0,0.09,0
715007583,0,0.0175,0
719139558,0,0.0125,0
794632308,0,0.0775,0
770662383,0,0.0125,0
714787383,0,0.0175,0
714700158,0,0.0075,0
710581758,0,0.0075,0
720497958,0,0.07,0
720920058,0,0.005,0
710872233,0,0.0875,0
709855608,0,0.11,0
815484783,0,0.03,0
771602883,0,0.0475,0
755953308,0,0.01,0
758408883,0,0.005,0
717940008,0,0.0,0
720917808,0,0.0325,0
812801958,0,0.085,0
714997683,0,0.0175,0
709379283,0,0.09,0
711840408,0,0.0125,0
785328408,0,0.1325,0
719873808,0,0.0525,0
715528983,0,0.005,0
720254883,0,0.015,0
811980858,0,0.04,0
711330408,0,0.025,0
718465458,0,0.03,0
710616183,0,0.2025,0
714580158,0,0.0075,0
710798883,0,0.0175,0
720511608,0,0.0725,0
708913233,0,0.0425,0
788038383,0,0.025,0
719905908,0,0.0075,0
807044958,0,0.02,0
719514783,0,0.0575,0
787643658,0,0.0175,0
779138883,0,0.19,0
708173433,0,0.04,0
778401033,0,0.005,0
818375733,1,0.655,1
711048783,0,0.2225,0
721415658,0,0.02,0
717961458,0,0.0,0
718563483,0,0.0825,0
717128283,0,0.1025,0
718068933,0,0.005,0
718623783,0,0.0075,0
716565258,0,0.165,0
712505658,0,0.025,0
792565908,0,0.0125,0
709267308,0,0.005,0
710035008,0,0.0075,0
790082508,0,0.0,0
716866308,0,0.005,0
709707033,1,0.925,1
718346658,0,0.04,0
824157858,0,0.025,0
709735008,0,0.0175,0
814593858,0,0.005,0
718416858,0,0.065,0
710307933,0,0.0675,0
715870758,0,0.005,0
713819283,0,0.0425,0
710424408,0,0.0,0
709493283,0,0.0375,0
712489158,0,0.0125,0
719013108,0,0.0025,0
721178583,1,0.9125,1
717769008,0,0.01,0
709986633,0,0.1425,0
721062408,0,0.0175,0
771349458,0,0.0,0
780557658,0,0.1075,0
771441558,0,0.0825,0
756409758,0,0.025,0
720009558,0,0.015,0
778885158,0,0.0425,0
715543908,0,0.035,0
717591483,0,0.0175,0
715042608,0,0.02,0
755959683,0,0.04,0
715367058,0,0.0875,0
714573258,0,0.0525,0
712281183,0,0.0275,0
717670758,0,0.005,0
720666333,0,0.1725,0
771556308,0,0.02,0
708931908,0,0.12,0
718894233,0,0.0275,0
771544533,1,0.825,1
708927108,1,0.9075,1
717831783,0,0.0725,0
709288383,0,0.0175,0
710813733,0,0.1675,0
721084833,0,0.025,0
711258108,0,0.0225,0
710149008,0,0.025,0
711902058,0,0.0825,0
716757033,0,0.0025,0
712688433,0,0.01,0
713203908,0,0.025,0
711772008,1,0.8075,1
708799983,1,0.73,1
778882758,0,0.035,0
709157133,0,0.0075,0
741344808,0,0.0025,0
739692933,0,0.0825,0
766429908,0,0.0075,0
802087683,0,0.0075,0
712491108,0,0.005,0
714767508,0,0.01,0
720376008,0,0.0525,0
779126658,0,0.0425,0
793222008,0,0.0025,0
720812433,0,0.0325,0
717623583,0,0.0625,0
708878508,0,0.0025,0
710043408,0,0.02,0
789079758,0,0.0125,0
721311333,0,0.0025,0
710749458,0,0.0025,0
778275783,0,0.03,0
799498158,0,0.0025,0
716334258,0,0.01,0
716075208,0,0.0275,0
780276258,0,0.09,0
789282333,0,0.0275,0
811571733,0,0.02,0
709429533,0,0.2075,0
715247508,0,0.015,0
718784358,0,0.025,0
751450008,0,0.065,0
719227233,0,0.145,0
711050058,0,0.08,0
779040408,0,0.0125,0
714024858,0,0.08,0
789849108,0,0.0125,0
710391258,0,0.0775,0
718830183,0,0.105,0
779696883,0,0.0475,0
719249733,0,0.0025,0
737971833,0,0.005,0
772468983,0,0.0225,0
710990283,0,0.0,0
808750458,0,0.035,0
719692983,0,0.1,0
719125158,0,0.005,0
787509408,0,0.0425,0
719206308,0,0.01,0
717141858,0,0.005,0
713172408,0,0.0175,0
720314583,0,0.005,0
708347583,0,0.02,0
711006783,0,0.1,0
718274283,0,0.025,0
803977008,0,0.0,0
715216908,0,0.1025,0
779611008,0,0.06,0
811467708,0,0.005,0
812597508,0,0.115,0
718651083,0,0.03,0
708577308,0,0.0075,0
813990483,0,0.0325,0
816319008,0,0.035,0
789627258,0,0.03,0
713346558,0,0.0375,0
708744933,0,0.015,0
708828258,0,0.0225,0
713511108,0,0.0675,0
710208633,0,0.0125,0
824165658,0,0.0075,0
826513233,0,0.09,0
788789658,0,0.0025,0
717837858,0,0.01,0
709382958,0,0.045,0
716253858,0,0.145,0
713725683,0,0.0075,0
710364258,0,0.0,0
816033783,0,0.0425,0
715065483,0,0.11,0
718751133,0,0.01,0
713983308,0,0.0125,0
718418958,1,0.7675,1
779367858,0,0.0175,0
711285633,0,0.0025,0
714974658,0,0.0025,0
716374308,0,0.0025,0
713416233,0,0.0175,0
797643708,0,0.0175,0
808292958,0,0.075,0
719831958,0,0.1525,0
708860358,0,0.0175,0
717385983,0,0.0625,0
719049033,0,0.0425,0
717581658,0,0.0,0
714347508,0,0.0025,0
803833608,0,0.1,0
712576908,0,0.0075,0
778511733,0,0.0225,0
721464783,0,0.0825,0
821179233,1,0.845,1
713126733,0,0.005,0
719688408,0,0.0275,0
779811183,0,0.005,0
771086208,0,0.035,0
715217733,0,0.015,0
813752433,1,0.695,1
711876333,0,0.0125,0
715256658,0,0.005,0
711329658,0,0.02,0
710227908,0,0.0075,0
716362008,0,0.0175,0
714939708,0,0.015,0
708083283,1,0.7575,1
719431608,0,0.0,0
769411758,0,0.03,0
714248733,0,0.03,0
804481608,0,0.04,0
714631833,0,0.02,0
769751958,0,0.0775,0
717999183,0,0.0075,0
713075283,0,0.02,0
711561108,0,0.01,0
709854483,0,0.04,0
713630733,0,0.025,0
717599283,0,0.0075,0
806407308,1,0.8075,1
712730583,0,0.0075,0
712142733,0,0.0325,0
720153258,0,0.0025,0
814086333,0,0.0175,0
715524708,0,0.0025,0
713307708,0,0.045,0
714069858,0,0.0625,0
712789383,0,0.005,0
787983633,0,0.0175,0
758583708,1,0.8125,1
717130383,0,0.0325,0
720770883,0,0.11,0
716797758,0,0.225,0
713835258,0,0.01,0
720677733,0,0.01,0
718587858,0,0.035,0
710263608,0,0.1375,0
715055433,0,0.045,0
715498308,0,0.0125,0
708099183,0,0.005,0
716452908,0,0.065,0
789959283,0,0.0125,0
713536158,0,0.0725,0
716750358,0,0.0,0
815299833,0,0.0025,0
721003008,1,0.835,1
779883933,0,0.0225,0
716612958,0,0.005,0
715859058,0,0.015,0
772031733,0,0.01,0
720668358,0,0.0775,0
778708533,1,0.875,1
719649408,0,0.0125,0
715457658,0,0.1125,0
711934308,0,0.0275,0
781326483,0,0.0375,0
712557708,0,0.0175,0
789187908,0,0.0025,0
773297508,0,0.0,0
716529258,0,0.0475,0
708242283,0,0.025,0
789247458,0,0.01,0
717100833,0,0.1075,0
716870583,0,0.0125,0
719999508,0,0.0125,0
721236408,0,0.055,0
720122808,1,0.8525,1
716882658,0,0.035,0
713734758,0,0.105,0
709085358,0,0.015,0
715785933,0,0.0,0
717159858,0,0.0025,0
713259858,1,0.765,1
787516908,0,0.0125,0
711145008,0,0.01,0
715013733,0,0.0025,0
717098208,0,0.0575,0
737982408,0,0.03,0
713216883,0,0.005,0
709361058,0,0.1125,0
710312658,0,0.0,0
773383158,0,0.035,0
716053083,1,0.8525,1
717667833,0,0.0,0
716998608,0,0.0575,0
772086408,0,0.045,0
708597558,0,0.0,0
718011783,0,0.0125,0
714360033,0,0.0025,0
811005858,0,0.09,0
794485158,0,0.02,0
708513183,0,0.02,0
719353158,0,0.0075,0
711436083,0,0.0425,0
780374133,0,0.01,0
739117233,0,0.03,0
708486033,0,0.095,0
795237183,0,0.1175,0
788788758,0,0.0125,0
709635858,0,0.2075,0
789701658,0,0.0125,0
713484483,0,0.0475,0
711954558,0,0.115,0
712655583,0,0.085,0
779686683,0,0.0225,0
711226758,0,0.0575,0
713241033,0,0.005,0
788754108,0,0.0375,0
717013383,0,0.03,0
712634133,0,0.0025,0
709537683,1,0.87,1
778627983,0,0.0725,0
720241758,0,0.035,0
720814233,0,0.045,0
785080308,0,0.085,0
713358633,0,0.005,0
720392433,0,0.105,0
720282558,0,0.0,0
821370858,0,0.0125,0
799249833,0,0.005,0
713016633,0,0.0275,0
814471983,0,0.0525,0
779612808,0,0.025,0
716692683,0,0.055,0
790145733,1,0.895,1
716038533,0,0.045,0
714421233,0,0.0025,0
709783908,0,0.0525,0
812788233,0,0.0675,0
772452783,0,0.0025,0
714002658,0,0.0225,0
713464983,0,0.005,0
713910108,0,0.0375,0
808169358,0,0.055,0
714013083,0,0.0075,0
715381533,0,0.05,0
717678408,0,0.155,0
719143308,0,0.0425,0
711509658,1,0.69,1
757481283,0,0.005,0
808681158,0,0.0825,0
718867683,0,0.0075,0
714618333,0,0.02,0
794562783,0,0.035,0
708208758,0,0.0475,0
794504658,0,0.0025,0
714772758,0,0.0175,0
713830233,0,0.0275,0
713577483,0,0.0175,0
814513008,0,0.0475,0
712765158,0,0.08,0
714411108,0,0.03,0
720231108,0,0.135,0
709035708,0,0.05,0
720662508,0,0.025,0
708623283,0,0.025,0
813247083,0,0.01,0
780078333,0,0.0925,0
811915383,0,0.01,0
719818983,1,0.93,1
716349183,0,0.115,0
710067183,0,0.0525,0
771234558,0,0.0325,0
820288233,0,0.17,0
717511533,0,0.0125,0
711642108,0,0.0275,0
712495233,0,0.035,0
718484283,0,0.025,0
717413658,0,0.05,0
804668658,1,0.8125,1
715934283,0,0.015,0
717499083,0,0.0175,0
715279683,0,0.225,0
718971333,0,0.015,0
709219533,0,0.0125,0
709150608,0,0.065,0
788259558,0,0.03,0
802464033,0,0.01,0
712757808,0,0.1575,0
714457083,0,0.04,0
713413758,0,0.0475,0
708741633,0,0.26,0
714043833,0,0.0025,0
789577833,0,0.065,0
787570758,0,0.0825,0
720371733,0,0.0375,0
819117183,0,0.0375,0
711776433,0,0.01,0
709583133,0,0.0,0
719521983,0,0.0,0
718415133,0,0.01,0
710594358,0,0.015,0
709730508,0,0.03,0
720462633,0,0.145,0
715005558,0,0.0075,0
779993208,0,0.1025,0
787543008,0,0.01,0
743265108,0,0.0,0
713770383,0,0.035,0
712392108,0,0.0375,0
720145683,0,0.0425,0
714832383,0,0.0275,0
772706283,0,0.0075,0
795920358,0,0.09,0
716277558,0,0.045,0
764776833,0,0.0025,0
710795883,0,0.065,0
710428308,0,0.025,0
721096983,0,0.035,0
715760733,0,0.025,0
718227033,0,0.0175,0
720610008,1,0.8475,1
719517258,0,0.0,0
714111333,0,0.075,0
717551358,0,0.04,0
813573333,0,0.0025,0
711709683,0,0.0275,0
712902483,0,0.07,0
710893533,0,0.0475,0
719883858,0,0.0525,0
719628033,0,0.01,0
712043433,0,0.005,0
769095558,0,0.0275,0
816094233,0,0.0075,0
758417508,0,0.0075,0
721234308,0,0.005,0
717138558,0,0.0725,0
798120858,0,0.0125,0
709997958,0,0.29,0
712617408,0,0.0225,0
720158208,0,0.0575,0
716548083,0,0.005,0
717631008,0,0.1,0
813964383,0,0.0125,0
719952408,0,0.02,0
771028533,1,0.86,1
771823308,0,0.0725,0
719854008,0,0.025,0
713998233,0,0.025,0
714746358,0,0.01,0
713574708,0,0.005,0
714753258,0,0.015,0
712004208,0,0.0875,0
719621958,0,0.32,0
819610908,1,0.835,1
823948308,0,0.0175,0
712064358,0,0.005,0
816013383,1,0.845,1
758765808,0,0.035,0
780881358,0,0.02,0
709422183,0,0.03,0
779951058,0,0.0225,0
809941233,0,0.01,0
710844408,0,0.165,0
819002508,0,0.0275,0
807141183,0,0.0175,0
711119358,0,0.025,0
808273533,1,0.8675,1
716297658,0,0.04,0
716532258,0,0.0575,0
720540708,0,0.005,0
720904233,0,0.0725,0
720863133,0,0.05,0
714957108,0,0.0175,0
790102008,0,0.0,0
781933983,0,0.015,0
712643358,0,0.0,0
716686158,0,0.1,0
806894133,0,0.0625,0
721344858,0,0.0675,0
813230208,0,0.01,0
716835033,0,0.015,0
787500333,0,0.0075,0
768582033,0,0.0075,0
713992158,0,0.055,0
719916408,0,0.005,0
789433758,0,0.0375,0
785011383,1,0.91,1
719283633,0,0.0075,0
710816358,0,0.005,0
779653458,0,0.025,0
716382708,1,0.7225,1
710387583,0,0.065,0
718772133,0,0.02,0
711224733,1,0.915,1
718360083,0,0.015,0
716102583,0,0.025,0
720673008,0,0.16,0
708459633,0,0.005,0
712868733,0,0.025,0
713790708,0,0.005,0
717648783,0,0.045,0
714709983,0,0.075,0
819409608,0,0.245,0
717585858,0,0.0125,0
791856033,1,0.855,1
714474483,0,0.0075,0
716448783,1,0.96,1
711065133,0,0.135,0
713769258,0,0.01,0
712288158,0,0.025,0
714130233,0,0.01,0
789127533,0,0.0,0
717038733,0,0.0275,0
804840033,0,0.185,0
709363383,0,0.005,0
789760233,0,0.0525,0
712058958,0,0.0225,0
708295533,0,0.015,0
817686633,0,0.0475,0
713738883,0,0.0075,0
721310283,0,0.075,0
803132733,0,0.0175,0
779852133,0,0.005,0
716210283,0,0.025,0
711615933,0,0.02,0
785311158,0,0.0,0
717267108,0,0.0,0
711636558,0,0.01,0
717504258,0,0.0075,0
718242333,0,0.0075,0
771844458,0,0.0,0
708892833,1,0.98,1
779465358,0,0.0125,0
720191883,0,0.02,0
710934033,0,0.045,0
714473658,0,0.05,0
716569983,0,0.0075,0
789833583,0,0.01,0
818923158,0,0.005,0
716596308,0,0.05,0
716620458,0,0.06,0
710251608,0,0.0325,0
710633808,0,0.12,0
719318583,1,0.8625,1
819202533,0,0.025,0
827360883,0,0.0525,0
771196083,0,0.12,0
809962908,0,0.065,0
788965683,0,0.3475,0
817142433,0,0.015,0
716993058,0,0.015,0
771040758,0,0.0275,0
713309583,0,0.02,0
710273658,0,0.0125,0
771429408,0,0.0725,0
719452308,0,0.005,0
818908833,0,0.26,0
780998133,0,0.045,0
801726933,0,0.0025,0
788474658,0,0.0225,0
708438033,0,0.02,0
710562258,0,0.0625,0
770764908,0,0.0375,0
814776033,0,0.0025,0
715057383,0,0.0,0
717970158,0,0.0125,0
715168008,0,0.0,0
720802833,0,0.0275,0
789370383,0,0.0,0
711782733,0,0.075,0
709000008,0,0.0775,0
719381733,0,0.005,0
771169458,0,0.0,0
709974108,0,0.0,0
757024233,0,0.0025,0
768928833,0,0.045,0
720504633,1,0.7525,1
812441358,0,0.025,0
713287608,0,0.035,0
711357858,1,0.81,1
715478733,0,0.165,0
780382008,0,0.0075,0
715749858,0,0.0225,0
710951808,0,0.0,0
713469333,0,0.01,0
719243808,0,0.02,0
772202058,0,0.015,0
711346383,0,0.0275,0
711405333,0,0.025,0
778407033,0,0.095,0
714862083,0,0.075,0
711199008,0,0.0,0
709858533,0,0.0325,0
718627458,0,0.23,0
711816108,1,0.97,1
717105258,0,0.1225,0
715822008,0,0.0025,0
714971583,0,0.0025,0
713663508,1,0.8025,1
709025583,0,0.05,0
812809083,0,0.0325,0
714073983,0,0.2575,0
789297558,0,0.0575,0
710375283,0,0.0375,0
712189233,0,0.02,0
713767383,0,0.045,0
797414733,0,0.0525,0
712452033,0,0.0675,0
714151533,0,0.02,0
720440583,0,0.0125,0
787494783,0,0.0475,0
819966033,0,0.0225,0
710297133,0,0.0025,0
793355508,0,0.0175,0
708580908,0,0.0675,0
719826333,0,0.045,0
780689733,0,0.0225,0
744764433,0,0.1175,0
714902283,0,0.155,0
789309558,0,0.0025,0
713188383,0,0.03,0
719506983,0,0.01,0
714804483,0,0.045,0
748503708,0,0.05,0
803587533,0,0.0,0
789777408,1,0.775,1
716811483,0,0.21,0
714118383,0,0.0575,0
720532908,0,0.01,0
765055833,0,0.005,0
715310208,0,0.0175,0
718577958,1,0.98,1
789167658,0,0.01,0
789987183,0,0.0325,0
717730533,0,0.025,0
708668283,0,0.0425,0
772360683,0,0.0425,0
712500933,0,0.0175,0
804867183,0,0.035,0
826068183,0,0.0225,0
820044333,0,0.035,0
714211533,0,0.115,0
710287533,0,0.0125,0
720603558,0,0.0,0
819258408,0,0.065,0
717664008,1,0.88,1
717437058,0,0.035,0
717327783,0,0.01,0
712887633,0,0.0075,0
716129208,0,0.1525,0
718037433,0,0.045,0
709839858,0,0.0375,0
719686458,0,0.0225,0
721434483,0,0.02,0
716096358,0,0.0075,0
718244958,0,0.06,0
711315783,0,0.0275,0
821296083,0,0.065,0
711562833,1,0.8975,1
716447733,0,0.0125,0
719591283,0,0.1375,0
789911808,0,0.01,0
713195808,0,0.0075,0
717866133,0,0.0525,0
716670783,0,0.035,0
789197508,0,0.0025,0
713108433,0,0.035,0
711403383,0,0.04,0
768212583,0,0.0175,0
720181758,1,0.93,1
710632683,0,0.2325,0
711836733,0,0.215,0
771183933,0,0.03,0
711327558,0,0.04,0
788971308,0,0.0425,0
718950483,0,0.065,0
714278958,0,0.0075,0
711817158,0,0.02,0
765824058,0,0.0,0
710109633,0,0.025,0
713643858,0,0.0675,0
716399583,0,0.005,0
714516783,0,0.0375,0
710490708,0,0.18,0
780662133,0,0.03,0
715389708,0,0.1025,0
789607983,0,0.0125,0
720171033,0,0.0025,0
815104608,0,0.025,0
719660658,0,0.0325,0
714159858,0,0.0075,0
714225333,0,0.0175,0
712204308,0,0.0425,0
718468158,0,0.025,0
711575058,0,0.0075,0
735417408,0,0.0025,0
717171408,0,0.1575,0
814312308,0,0.0075,0
711786108,0,0.005,0
712905708,0,0.0375,0
720050208,0,0.0375,0
793952133,0,0.015,0
798140283,0,0.0075,0
720427683,1,0.9625,1
789970233,0,0.02,0
713893308,0,0.01,0
718843608,0,0.0,0
752085108,0,0.02,0
789435783,0,0.0025,0
711032058,0,0.0325,0
784719708,0,0.0775,0
804663258,0,0.005,0
716900433,0,0.0025,0
720909408,0,0.0075,0
712187808,0,0.0625,0
718428033,0,0.0,0
714892533,0,0.0775,0
714985458,0,0.01,0
716647983,0,0.03,0
712340733,0,0.06,0
719293533,0,0.0225,0
715257708,0,0.01,0
708331758,0,0.0175,0
709501683,0,0.01,0
711692508,1,0.915,1
715612983,0,0.0575,0
709674333,0,0.0325,0
805522758,0,0.0025,0
781013958,0,0.01,0
717495258,0,0.02,0
795052083,0,0.02,0
773389908,0,0.045,0
719320833,0,0.0675,0
816843933,0,0.005,0
789196158,0,0.0025,0
717930483,1,0.7625,1
773442258,0,0.005,0
719872833,0,0.0025,0
721491258,0,0.0525,0
770575233,0,0.01,0
715800708,0,0.0075,0
719996958,0,0.0575,0
719889408,0,0.01,0
708811233,0,0.04,0
794627208,0,0.035,0
719020983,0,0.05,0
719131533,0,0.0025,0
710449983,0,0.0075,0
715651833,1,0.8475,1
720714933,0,0.0225,0
789170283,0,0.0225,0
810201783,0,0.015,0
715517733,1,0.8425,1
709042908,0,0.06,0
715023333,0,0.005,0
720801033,0,0.1575,0
714345783,0,0.0075,0
779209083,0,0.05,0
713972658,0,0.055,0
710782458,0,0.0125,0
711142308,0,0.04,0
824789283,0,0.005,0
715187733,0,0.115,0
721014858,0,0.0075,0
710363433,0,0.005,0
715479483,0,0.03,0
708243483,0,0.0475,0
714770808,0,0.055,0
720626058,0,0.0675,0
709185108,0,0.0125,0
719596908,0,0.015,0
719273733,0,0.0825,0
717348258,0,0.0,0
770882508,0,0.0,0
799026633,0,0.0225,0
718777008,0,0.0075,0
713352183,0,0.0175,0
716128083,0,0.0075,0
721288158,0,0.005,0
757881258,0,0.015,0
715843533,0,0.0325,0
717234183,0,0.035,0
717260058,0,0.0075,0
709710783,0,0.045,0
787284858,0,0.0025,0
815845758,0,0.14,0
720639783,0,0.02,0
713331408,0,0.0025,0
778693458,1,0.74,1
788610258,0,0.015,0
711173883,0,0.1375,0
717628608,0,0.01,0
789261558,0,0.0,0
770647233,0,0.025,0
712826208,0,0.005,0
718181433,0,0.0175,0
714460683,0,0.0075,0
716460933,0,0.02,0
710787708,0,0.0125,0
713800158,0,0.045,0
712551258,1,0.9675,1
715379133,0,0.055,0
712091433,0,0.01,0
771756333,0,0.115,0
779895108,0,0.0225,0
771976683,0,0.04,0
716800908,0,0.145,0
789413958,0,0.0125,0
711574008,0,0.1075,0
714138408,0,0.0025,0
709334658,0,0.1875,0
709564683,1,0.93,1
772292358,1,0.7825,1
712933083,0,0.0875,0
710497608,0,0.0225,0
721443408,0,0.025,0
709149408,0,0.005,0
708446808,0,0.03,0
824192658,0,0.0025,0
711625683,0,0.035,0
717487983,0,0.09,0
717301908,0,0.075,0
718435158,0,0.1775,0
714797733,0,0.07,0
719213133,0,0.005,0
798962058,0,0.08,0
718970058,0,0.01,0
713021208,1,0.8775,1
810856833,0,0.0175,0
787868958,0,0.0125,0
708161133,0,0.005,0
708174708,0,0.0075,0
708735183,0,0.1175,0
708445608,0,0.0425,0
778943883,0,0.0225,0
788810658,0,0.0425,0
789050883,0,0.075,0
714531108,0,0.015,0
711635358,0,0.0825,0
803648508,0,0.04,0
813200058,0,0.02,0
805261983,0,0.0225,0
715206408,0,0.0175,0
788684508,0,0.0375,0
737933883,0,0.0075,0
768655158,0,0.0225,0
774437583,0,0.04,0
713104458,1,0.915,1
715462008,0,0.0775,0
715366083,1,0.7975,1
712322058,0,0.0425,0
719737833,0,0.1475,0
789530208,0,0.125,0
717885183,0,0.0225,0
716244033,1,0.8625,1
711614658,0,0.0375,0
804598908,0,0.09,0
